,MAE,RMSE,MAPE,sMAPE,MASE,bias
v1_like_hw_mul_m4,106.60196574902768,119.63037100210524,27.271190572940096,27.990811744855094,1.7798849054913857,-54.969063236222226
v2_hw_mul_m52,48.12050173219734,61.40161768448747,11.436881753038975,11.522237437504653,0.8034462974111838,-13.815089492402333
v4_mw_champion_bu_region,47.937943395105506,56.87186170192358,11.735050030567544,11.673988370919725,0.8003982032575886,-8.585440846002992
v4_holdout_best_bu_category_region_volscaled,37.28679145024476,53.29843520076387,8.92995572557175,8.998721619246764,0.6225607268138132,-13.81508949240224
